text;label
 binus! kok ada org yg gasuka LKC ya? kalo kerkom maunya diluar mulu padahal LKC senyaman ituu;2
 binus! kalo h-1 dosen nya bilang gak masuk trus katanya ada kuliah pengganti itu sistemnya gimana ya?;1
 buat anak2 dkv binus! yg suka graffiti mural bareng yu sender nemu spot bagus nih;2
 binus! semangat ya buat adeade maba b27 semoga kuat di binus;2
 Binus! Ada yg tau cara bersihin system data di mac gak? ;1
 Binus! Ini tuh maksudnya aku harus selesain course mastery dalam 8 hari atau gimana ya? ;1
 yang di binus! malang uda pada nyobain donat kanenakan?;2
 binus! -1 fwb minat bisa drop ig;1
 binus! autodebet blu itu gimana sih?  aku b27 ga ngerti gimana mau bayar textbooknya;1
 Binus! mau nanya buat yang B27 SI, matkul introprog kalian ada project kelompok atau quiz + uap doang?;1
 Binus! Spill enaknya kmn mn sendiri !;1
 struggle! yang anak ilmu komunikasi portofolionya apa aja yak kira kiraa?? blm ada bayangan bgt aku pls anyone gimme insight thx;1
 Binus! Lkc sabtu buka kan ya?;1
 binus! aku punya temen tapi mulutnya bau selangkang@n mana ngomong mulu lagi, cara ngasih taunya gimana ya?;0
 binus! Apakah disini ada yang binus online learning? , please beri aku pencerahan enak ngga binus online learning ;1
 binus! okee sudah bisaa terimakasih org baik;2
 Binus! Ini kan disuruh bayar textbook. Ambil textbooknya gimana ya? Soalnya dari awal aku dapet textbooknya bentuk pdf yang dikirim dosen ;1
 di deket binus! kmg ada yg jual jus gasih;1
 binus! mau nanya untuk yang ikut sp dan udah keluar nilainya, untuk tau hasil akhir gpa dimana ya? total gpa semester nya (misal semester 1) bukan sp nya;1
 binus! autodebet textbook itu sifatnya wajib ga? ortu sender pengeluarannya lagi banyak bulan ini dan gaenak minta, tapi kalo sifatnya wajib terpaksa perlu minta kayanya huhu;0
 binus! ciwiciwi ada yang masih main pubg mobile ga sih?;1
 yang merasa kehilangan brizzi ini di binus! kmg toilet cewe lantai 4 udah gua kasih satpam yaaa ;2
 Binus! B25 dulu pas semester 1 pernah test english itu liatnya dimana ya? Nilainya gitu;1
 infokan temen nongs di binus! alsut pls gue gabetah blm ada tmn main;2
 binus! bsk diajak crush nugas bareng gtau jadi ato ngga si, siapa tau dia lupa kn.. JUJUR TAKUT OUTCOMENYA;0
 binus! mau tanya kalo kaya gini baru bisa ngerjain cm nya besok ya? ;1
 binus! dicari cewe cakep tinggi 165-170 makasi;2
 binus! hy semua;2
 binus! salahnya dimana woii cape bgt gw, masi unit 5 sisa 8 hari lagi stak disini weeee pls banget bantu ;0
 binus! Thanks for today, I know I'm still no one in ur life but I really enjoy our time together, what a fascinating life experience, from now on until later izinkan aku tetap mencintaimu secara ugal-ugalan ^^;2
 mutualan ga sii? aku b25 binus!;2
 binus! yang b26 kapan bisa milih stream jurusan buat sem 4 ya? ada yang tau kah? makasih;1
 binus! tahu gejrot 25 rb... situ waras?;0
 binus!  bagi kunjaw beelingua c1.1 makasii;1
 binus! ada yg dtng ke ideafest ga?;1
 Binus! Selain tanggal 18-25 sept registrasi enrichment, ada buka registrasi enrichment lagi gaa????;1
 Binus! Mau tau aja, yang suka cosplay. ada yang suka cosplay trap ga? :V Boleh dong dijawab di kolom komentar, temen nya nder mau nanya2 Tenang aja, gak disamperin astolfo kok :3 ;2
 binus! ada yang tau lowongan part time disekitar kemanggisan gakk? thank you!;1
 Binus! kalo ketemu cewek gila tukang selingkuh enaknya kita apain ya;0
 binus! disini ada ga yg survive sendirian sampe lulus, alias ga punya temen deket selama kuliah?;0
 binus! insecure deh liat linkedin orang2  knp bisa pada aktif2 bgt sih;0
 Binus! Mau liat ss-an carA kalian nulis email ke dosen dong! Thanks;1
 Maaf gais, ada yang ketemu boneka platypus ini ga ya, namanya Jamie terakhir kali lihat di binus! Anggrek kantin payung  ;1
 Binus! Sekitar binus alsut ada sewa apart harian gak ya? Range harganya berapa? Mau staycation sama teman teman tercinta soalnya ;2
 Binus! Kok kalian bisa kenal sama kating atau yg beda jurusan gitu, pengen juga tapi aku introvert parah;0
 binus! dicari temen buat nonton niki day 1 section festival;1
 exhibition hall binus! kmg panas ;0
 binus! ada toko alat tulis deket anggrek gk yah?;1
 binus! guys aku bru nnton jujutsu kaisen nih  Karakter Gojo Satoru keren banget yach  Pasti menanglah klo lawan Sukuna ;1
 Binus! Haloo, ngantri ssc lama ga ya? Sender takut keburu kelas;1
 binus! kalau submit tugas yang salah dan resubmit, tetep attempt terakhir kan ya yang dicek dosen? atau ada cara hapus attempt sebelumnya?;1
 Binus! kalo ketemu ssc secara offline apakah ada privasinya? atau kaya di zoom yang berame2 juga gitu?;1
 Binus! Guys zoom ssc itu emang berame2 kah? Apa gimana ya?;1
  binus! Yang ikut mentor buat semester ini udah dapet mentee belum yaa?;1
 Binus! UTS mulai dr tgl ama bulan apa?;1
 binus! calling out all league of legends player!! (butuh temen mabar inimah);2
 Binus! Ya tuhan sumpah ini sender maluw banget salah masuk toilet gara-gara fokus liat jadwal di bimay cokkkk AAAAAAAAA COKI COKII COOOOOKKK;0
 Struggle! sunibbbbb tolong benerin web bimay nya dongggg huhu, lemotttt bgt wehhh . web nya gbsa kebuka, loading lama bgtttt.;0
 binus! ovt banget temen sekelas udah pada punya geng nya masing2 sedangkan aku cuma sendirian ajah ;0
 yg abis numpahin saus dari atas terus jatoh ke kursi depan aw, sini dong lo minta maaf ato ga lo rep menfess ini, binus! anggrek ya.. yg kena masalahnya bukan 1 orang tp sampe ke booth lain;0
 binus! kalo nyatet di kelas pake hp kira2 dosen nya risih ga ya... tar dikira ga dengerin malah main WKWKKW;2
 Binus! Disinii ada yang main valorant ga si trs ada discordnyaa? Bisa kali kita temenan ;2
 Struggle! ini website bimay lg error yah? mau login loading trs nih ;0
" BINUS! Liat, deh. Masa macem gini dibilang ""ugly squid""?  ";0
 Binus! Ternyata ada yng dngerin Polachek juga dong  wnna be my ig mutual? Yang suka weyes blood, andrew bird juga kiw komen;2
 Binus! Galian jalan di anggrek kapan slsnya ;0
 Binus! Cafe temu ada tempat buat sholatnya ngga?;1
 Binus! Web daftar aslab cs udah up lagi;1
 binus! masih sender yg sama kyk minggu lalu, aslab alsut by01 inisial  D trimakasih udh buat pagi gw lebih cerah dan produktif karena lab WKWK so far so good ngajarnyaa;2
" ""binus!"" Ayang aku cantik banget ya ";2
 binus! kakak kakak binus mau tanya, aku kan jurusan IS. nah juga mau belajar desaign pake adobe AI atau coreldraw atau ada saran lainnya boleh. nah kalo bikin new acc pakai email binus itu buat log in di aplikasi desaignnya, bisa ga ya pakai aplikasinya tanpa harus beli lisensinya? TIA;1
 binus! bayar elite bangku sulit;0
 binus! alas kaki yg dilarang gimana ya? sender pengen pake slip sandal yang kaya crocs gt (yg depannya aja ketutup boleh ga ya? makasih;1
 binus! enak bgt baru bangun jam segini heheh;2
 binus! mungkin karena beda didikan jadi pola berfikirnya juga berbeda, kalau merasa ngga sesuai sama kita mungkin kita cuma perlu ignore aja;2
 Binus! Yang udah pernah interview jadi aktivis KMK (komunitas mahasiswa katolik), interview nya sesusah himpunan jurusan gitu gak? Soalnya gw denger2 himjur gw parah banget seleksi nya;1
 Binus! Guys yang cewe, kalo misalkan temen cowo kalian becandanya jorok misalkan kaya nyuruh nyuruh open BO dsb kalian marah ga? Kalo kalian marah kalian bakal tegur ga?;0
 Binus! Td B27 DKV Animasi yg di eskalator alsut mau kenalan gak? Gw yg B26 Animasi baju biru td;2
 binus! utk anak interior kalo barang lab material ilang (dan harus dibalikin) itu gmn ya.. bayar utk gantinya bisa?;1
 binus! cara liat record zoom kelas dimana yaa? pliss  butuh bgttt helpp;0
 binus! p p p ingfo cara deketin cowo secara anggunly sebelum saya pepet  brutal ;2
 binus! ada yg ikut welcoming party imcb?? sender sendiriaannn :(;0
 Binus! Bekasi, bisa beli fake nails minimal bisa buang ke tempat sampah sih jorok banget sih buang di wastafel  ;0
 binus! wdyt cewe first move? sender suka sm cowo di kelas sender tp kyknya susah dideketin gimana yahh caranya;0
 binus! is it just me or anyone else jg ngerasa kl binusian in general itu anaknya manja manja? other students di univ lain have the same problems but gapernah digede-gedein like we do, i mean namanya jg kuliah harusnya bisa lebih dewasa lagi gasih. things wont always go the way you want it to be, so just suck it up and be a grown up.;0
 tolong dong rekomendasi makanan murah dan banyak dekat binus! anggrek;1
 anak binus! onlen mau nanya di library kampus anggrek ada wifi yg bisa dipake gaa? mau kerjain tugas bareng disana kalau sabtu buka sampe jem berapa yaa terus discussion room nya enak gaaa;1
 binus! kalo mau liat maks sks di semester ini dimana ya?;1
" Binus! Kita bikin petisi buat ganti kursi yu :"" Minimal kalau mau kursi yg kyk gitu yang ada busa nya plis. Bayar mahal"" Buat kursi kayu itu sangat tidak worth it :""";0
 binus! kakak b24 inisial RDT anak himtri i adore u kak!! kakak keren bangettt, public speaking nya 12/10  ure so goddam gorgeous kak!! semangatt yaa sama semua kegiatan yg kakak jalanin skrng!! ;2
 binus! sumpah yang tadi kaos kakinya bau bgt ganti dong sampe lgi nyaman di bean bag pindah ;0
 binus! having a crush on kating yg beda agama tuh emg sedih y :////;0
 binus! Gue gamasalah binus nyuruh kuliah pagi,siang,sore. Yang gue masalahin, ini otak abang angkot dipake atau ngga yamasa jam 7 pagi angkot udh ngajak ribut ;0
 binus! i think i have a crush on senior beda jurusan tp dia baru putus 1 atau 2 bulan yg lalu, dia juga uda mau lulus bulan nov, mau nangis bgt ga brani deketin ;0
 binus! temen2 binus bandung semester 3 5 7 tolong muncul doong. aku lagi ada riset nih dan butuh bantuan kalian buat isi kuesioner kuu, nanti aku drop link nya, makasiiii;2
 ada saran tempat self photo di sekitar binus! alsut ga??;1
 binus! SEMANGAT JUMAT GESSS;2
 Binus! Tolonggg cepetttt, tempat print di anggrek yang deket namanya apa dan dimanaa???;0
 Binus! Cebelapa imut ci aku? ;2
 binus! crush beda jurusan tuh susah ya buat papasan:)));2
 Binus! Ada yang mau bagi semua jawaban Beelingua English and Japanese yang C.1 and A.1 nggak ;1
 Halo warga binus! Mau nanya dong yg ambil track enrichment internship, kalo mau ngajuin rekomendasi perusahaan ke EPC itu bisa ngajuinnya kpn ya? Kalo skrg udh bisa blm ya? Atau harus nunggu setelah pengumuman penerimaan seleksi tgl 17 okt?;1
 binus! yang dengerin BAPAK. ayo mutualan;2
 kalo uts atau ujian onstie lainnya, biasanya binus! pake bahasa inggris atau indonesia yaa kakak kakakkk??;1
 binus! ini matkul smt brp ya... aku kira aku sudah dijauhkan dengan fisika masuk cs ;0
 Guys, UKM Bpreneur binus! masih menerima member baru, ga?;2
 udh ada kalender akademik sampe februari 2024 blm binus!;1
 haii binus!an alsut ada yang gerejanya di gbi mall alsut ga??;1
 binus! anak sod mau nugas di lkc boleh gasi? tp gaenak jg ya soalnya gede bgt kertasnya AOWKWOWKWOM BJIRRRR;1
 halo halo binus! sender kemarin ke lkc terus ga sengaja ngeliat ada orang study date lucu bangett (ak jg mw);2
 binus! kaka kaka boleh minta source belajar discrete math di youtube yg bagus ga? sender di kelas ga ngerti apa apa ;0
 binus! ada yang buka les / tutor business statistics 2 ga ya nyerah susah bgt;0
 binus! dosen sender kan ga bisa hadir di pertemuan hari ini, dan kata beliau bakal diganti sama KP. nah KP itu biasanya diadain kapan ya? sesuai kemauan dosennya kah? atau di pertemuan berikutnya?;1
 Binus! Guys smster binus abis di bulan apa;1
 Binus! ANJENGG MINGGU KEMARIN MIKIR KENAPA GUA GAPERNAH DEKET SAMA YG BEDA AGAMA EH SEKARANG MALAH DEKET BENERAN ANJENGGGGGGGGGG;0
 binus! yg sp algo nilai quiznya juga jadi 0 gaksi? padahal asliny 100 smua;0
 binus! yg sp algo quizny pd 0 apa gmn?;0
 binus! dia ada yang punya &amp;0
 binus! ilfil dikit gangaruh dengerin what will love do to you - laufey yaa, sorry if i bother u.. please bilang kalo risih gue gabakal ngirim2 menfess lagi;0
 binus! worth it ga ya ikut kelas belajar bnmc? soalnya berbayar 600rb ;1
 Kelas di binus! diacak tiap tahun apa tiap semester sihh??;1
 Binus! Kalau ga bisa motor bikin sulit ga yaaa?;1
 Binus! KENAPA SIH GUA HARUS SUKA SAMA TMN SEKELAS?!?!?!?! BARU SMT 1 PLS YAELAHHH SEMOGA SMT 2 SEKELAS LG;0
 binus! gua gatau lo sadar apa engga, tapi jujur lo berhasil bgt bikin gua penasaran;2
 Info dong comserv  fyp b26 binus! Malang, kapan turun nya??? Yg tahun lalu apa lama juga??;1
 binus! gajadi crushin reyhans soalnya likenya bokep;0
" Binus! Gua ga lulus tpks binus ndree tpi masih bisa ikut satu kali lagi test tapi kalau tetep ga lulus gimana yaaa, pesimis bgt woi :"")))))";0
 binus! ada yang main audition ayodance?;1
 Binus! Ngantuk bangey tp hrs ttp melek;0
 Binus! Bener, tapi minimal audi r8. Kalau kamu gak punya, beat street juga boleh, aku siap nemenin;2
 binus! mungkin dia ilang respect sm gue, tp gue jg sama. idgaf;0
 BINUS! SUSAH BANGET NYARI CEWE TINGGI DIATAS 170 ;0
 binus! kedapatan siswi sma binus serpong membuat video skandal di tiktok;0
 binus! anak dkv new media banyak yg gabisa gambar ga??;1
" Binus! Temen sender bilang ""kalo mau pacaran sama cewe binus alsut minimal pake mobil""apaa bener?sender anak rantau ga di kasih mobil nih";1
 binus! Pacaran sefakultas tp beda jurusan yay or nay??;1
 binus! kirim link regis aslab cs dong, punyaku ilang;0
 binus! Saya sebagai korban pelecehan seksual mahasiswa B27 inisial E, harus lapor kemana? Apa yang harus saya lakukan jika tidak memiliki bukti?;0
 binus! wts tiket pestapora 1 tiket 3 day pass;1
 daily dose of haluin setiap org yg di crush in di binus! fess itu gua;2
 binus! siapapun kasi gw kesadaran klo dia suka or ga suka sm gw, GMANAAA BEDAIIINNYA FRIENDLY SM SUKAKKKK YANG COWO WAJIB JAWAB!!!;2
 Binus! alsut yng tadi pake jersey juventus daritadi gua ketemu lo terus di kampus and tbh i like your smile. Boleh kenalan?;2
 binus! pliss kursi kayu kelas nya diganti, udah keras bikin sakit pantat, mau duduknya susah banget harus belok dulu badannya;0
 binus! anak pademangan absen dong, siapa tau ada yg bs commute bareng ;1
 binus! selamat malam kawan2 sejawat, bagi yang menemukan kaca mata warna gold, frame mirip jepri damer harap lapor hansip, imbalan yang spesial2 pokoknya, terima kasih semuanyaa;2
" binus! Hello everyone, pre-midnight thoughts here. Have you ever felt like you met that ""someone"" in your life? That someone you fell in love with and still lingers till the end of time. What if that ""someone"" isn't destined to be with you? What if you loved them with your soul but they loved somebody else? People said there's still plenty of fish, but me and my head can't stop thinking about them.";2
 binus! Tips biar tidak kejebak friendzone dong;1
 binus! woy yg nyolong helm kairoz item diparkiran binus tolong balikin dong, rumah gw jauh.. gda helm lagi ini;0
 Binus! Masalah crop top di area kampus itu adalah sebuah pelanggaran peraturan kampus yang telah dinormalisasi. ;0
Definisi healing yang sesungguhnya ya nginep di sini. Pondanu, Cabin by the Lake Walaupun jauh dari pusat hiburan Bali, tapi hati bener2 tenang banget kalo nginep di sini. Coba cek di sini, kemarenan w dapet diskon s.d 500rb di Traveloka  ;2
 struggle! demi apapun gw kesepian, capek bgt kaya gini, punya tmn dtg kl ada maunya doang;0
 Binus! Ada yang nge gym di FTL gak? Sender nyari temen nge gym juga ah kalau ada *Latah*;2
 Binus! Quiz lab ga boleh duduk bebas!!!;1
 binus! mooc di beelingua yang di cc itu wajib dikerjain kah?;1
 binus! Temenan yukk, sekalian nafkahin danang('') ;2
 binus! Kursi meja lipatnya ga bgt sumpah univ gedung sblh ukt jauh lbh affordable aja kursinya lbh proper, lets not normalize paying so much to get this facility this isnt about being lebay or lemah but we study on that chair for HOURS it should be as comfortable as possible, especially in this so called one of the most expensive uni in Indo and with that chair? I think we are robbed;0
 binus! pgn nikahin yg buat susu mbok darmi soalnya enak bgt;2
 binus! klo ortu klian minta pass ig klian, klian ksh g?;1
 binus! yang td jam 12an di kijang tiktokan pake iPad badannya fluffy &amp. cuddly shape, i wanna say u look rly cute &amp. seru bgt kyknya, km jurusan apa;2
 binus! anak cyber inisial j, hiii;2
 Binus! Ada warga tebet ga;1
 Binus! Teruntuk teman ku dkv nm, untuk memakai eye cream biar dark circlenya ga keliatan, sekian dari anak yg ga tidur dari kemaren ;2
 Binus! Gue. Jatuh. Cinta. Sama. Kampus. Kijang.;2
 Binus! Katanya sebentar lagi Platform X berbayar, trus gmn nasib binus fess yang udah ramai  dan hot  ini ?;1
 binus! Alsut ada yang mau ke sm town bareng gaaaaa;2
 binus! buat amira peka dong i got a crush on you, yaa walaupun di kelas sender keliatan cuek tpi ttp merhatiin kamu kok, ya walaupun udh telat di smt 5 ;0
 binus! kalo misal kita uts terus remed itu ngulang matkul ya? tp bakal memperlambat kelulusan kita ga klo ngulang? maba b27 jdi masi bingung sma sistem uts uas nya;0
 struggle! sasc ngebantu ga sih? Mau booking gabisa, disuruh chat langsung ga bales, mau nya apa  lompat dulu baru mau bantu?;0
 binus! tebak aku siapa?;1
 binus! duh kenapa sih  malah demen sama doi pas sem 5 kan cuma bentar doang ketemu nya hiks beda jurusan lagi... mau make a move duluan tapi malu soalnya sender cewe dan takut doi illfeel duluan ;0
